aruco_ids,fruit_id,x,y,ma,MA,angle,perimeter,coff,calyx_MA,calyx_ma,calyx_MA_rel,calyx_ma_rel,area,maMAratio,KPIN,gt_weight
71,-2681,501.5733643,824.4412842,46.21718392,69.42271816,68.87853241,183.480029,12.07903281,46.21718392,69.42271816,0.33986042,0.114772567,2519.967705,0.665735729,7145,
170,-2646,2934.615967,230.9952393,43.98976999,60.97126826,69.8519516,165.9530906,10.99858389,43.98976999,60.97126826,0.360773954,0.006831248,2106.525891,0.721483598,7145,66.53
139,-2719,634.2536621,1049.659058,44.06563785,65.33716706,70.35242462,173.47754,20.7531412,44.06563785,65.33716706,0.632618119,0.094441367,2261.258656,0.674434473,7145,61.02
375,-2642,2435.368896,252.2797699,50.97573879,51.76815383,29.91306114,161.3921291,8.13460515,50.97573879,51.76815383,0.309275596,0.046085563,2072.602833,0.984693002,7145,66.94
331,-2702,3088.074219,1031.322021,46.3759492,63.63943111,114.720726,173.8772056,13.4765382,46.3759492,63.63943111,0.422224475,0.039973316,2317.976249,0.728729789,7145,71.29
263,-2726,2433.474854,1096.545166,46.78037662,54.71625976,110.2388229,159.6743049,8.874168134,46.78037662,54.71625976,0.285461593,0.184373225,2010.342241,0.854962982,7145,66.85
229,-2671,1606.553711,632.7886963,47.14858389,53.08566721,81.24045563,157.5857226,11.2707172,47.14858389,53.08566721,0.377997173,0.228007759,1965.784085,0.888160333,7145,54.77
390,-2648,3509.773926,319.8348389,44.91009609,64.23157503,79.13534546,172.7852064,19.19173025,44.91009609,64.23157503,0.597427284,0.012731575,2265.595833,0.699190329,7145,65.05
170,-2646,2948.336426,179.7935791,43.69850211,61.65467273,68.31941223,166.6923908,10.84297637,43.69850211,61.65467273,0.351377832,0.035411329,2116.032963,0.70876221,7145,66.53
71,-2681,515.7548828,775.7024536,45.61315046,68.29877636,73.8009491,180.7110137,13.12064211,45.61315046,68.29877636,0.380564681,0.078666875,2446.768462,0.667847257,7145,
331,-2702,3103.217529,986.6502075,45.85482204,64.56291982,112.8291855,174.6907693,12.76797277,45.85482204,64.56291982,0.395266232,0.030927778,2325.187912,0.710234639,7145,71.29
139,-2719,645.8825073,1000.286072,43.88332411,65.06709478,71.79914856,172.7602325,19.9868254,43.88332411,65.06709478,0.608018936,0.114876667,2242.594821,0.674431896,7145,61.02
229,-2671,1619.552124,582.0281982,47.38424322,50.02808754,82.06860352,153.0431111,11.36864842,47.38424322,50.02808754,0.414770769,0.193773321,1861.820172,0.9471528,7145,54.77
263,-2726,2446.635498,1047.422729,46.99903603,56.68295973,111.3819351,163.2186808,8.706254191,46.99903603,56.68295973,0.269919286,0.182039778,2092.335631,0.829156351,7145,66.85
375,-2642,2447.592041,203.7766571,50.8236676,52.45012875,33.28377914,162.2321592,9.040054937,50.8236676,52.45012875,0.34432748,0.003399117,2093.642096,0.968990331,7145,66.94
139,-2719,646.3642578,944.3262939,43.08157366,65.57700248,71.4969635,172.5142946,19.55604553,43.08157366,65.57700248,0.594602003,0.066305281,2218.875839,0.656961618,7145,61.02
71,-2681,516.9313354,721.2325439,45.46215358,67.8450043,76.35557556,179.7230572,12.8107741,45.46215358,67.8450043,0.376797329,0.056488395,2422.466391,0.670088447,7145,
170,-2646,2950.060547,121.7244797,43.7996538,62.80918703,67.78287506,168.7945279,11.43977922,43.7996538,62.80918703,0.362598849,0.059712563,2160.646564,0.697344702,7145,66.53
390,-2648,3510.810547,265.8415222,45.54402737,63.99374352,79.12310028,173.2840242,19.53066877,45.54402737,63.99374352,0.609359922,0.03903286,2289.068713,0.711695001,7145,65.05
331,-2702,3104.67334,933.1226196,45.72829442,63.25732987,112.3045197,172.3031648,12.60491305,45.72829442,63.25732987,0.398508686,0.008356753,2271.881844,0.722893213,7145,71.29
229,-2671,1621.262695,524.9219971,47.26928223,50.36100581,77.80667877,153.3957485,10.74472166,47.26928223,50.36100581,0.407978592,0.136080122,1869.662788,0.93860878,7145,54.77
375,-2642,2448.729248,148.6376801,50.37385237,52.37987437,19.51371956,161.4205561,9.77146502,50.37385237,52.37987437,0.354847862,0.102904648,2072.33279,0.961702428,7145,66.94
263,-2726,2448.802002,990.3110352,46.26791784,56.55668612,109.7095337,161.9210504,8.171379989,46.26791784,56.55668612,0.260350685,0.160984302,2055.198582,0.818080425,7145,66.85
170,-2646,2952.740967,64.71926117,43.5583381,62.78318305,67.70664978,168.4085132,11.57306194,43.5583381,62.78318305,0.36387839,0.093749794,2147.852795,0.693789897,7145,66.53
390,-2648,3513.774414,212.8877106,44.71568618,64.43791327,78.86589813,172.8603139,19.53463181,44.71568618,64.43791327,0.603890216,0.055685932,2263.034886,0.693934423,7145,65.05
71,-2681,522.3048706,666.9989624,45.82640679,67.33981369,76.6055603,179.3707865,12.81352645,45.82640679,67.33981369,0.377814073,0.057905758,2423.69294,0.680524704,7145,
139,-2719,651.5080566,887.4628906,41.82635129,65.98558744,71.74399567,171.483293,19.68927444,41.82635129,65.98558744,0.594749862,0.08073568,2167.648948,0.633871015,7145,61.02
229,-2671,1625.345825,468.1140747,47.50672422,50.10924751,97.52940369,153.3620586,10.76493018,47.50672422,50.10924751,0.366092159,0.232169302,1869.660907,0.948063014,7145,54.77
331,-2702,3107.20459,879.7718506,46.04389318,63.34712052,110.4836121,172.9075004,12.44702524,46.04389318,63.34712052,0.392661727,0.017339231,2290.808562,0.72685061,7145,71.29
263,-2726,2451.917236,932.9277954,46.15410067,56.92692882,104.094986,162.3617251,7.280066639,46.15410067,56.92692882,0.232419365,0.136660693,2063.563934,0.810760419,7145,66.85
375,-2642,2452.885498,93.88991547,50.64421359,53.0480198,36.17999649,162.9012633,9.596526418,50.64421359,53.0480198,0.360728198,0.038804248,2110.031263,0.954686222,7145,66.94
229,-2671,1619.745483,418.4165955,47.30894217,50.62251989,95.51969147,153.8744123,9.994472193,47.30894217,50.62251989,0.353092249,0.191503814,1880.948386,0.934543406,7145,54.77
71,-2681,513.2592163,621.5440674,46.04498416,67.61435484,77.08686829,180.1467279,12.12396609,46.04498416,67.61435484,0.352979377,0.092447085,2445.181592,0.68099421,7145,
390,-2648,3510.685791,166.4441833,45.64467778,63.91635788,78.05306244,173.2967921,19.07581231,45.64467778,63.91635788,0.595853238,0.040622344,2291.353243,0.714131394,7145,65.05
331,-2702,3106.433838,834.612915,46.8123188,62.82382185,108.2788544,173.1355443,12.95325762,46.8123188,62.82382185,0.412367622,0.002024094,2309.80006,0.745136437,7145,71.29
263,-2726,2450.674316,883.699646,45.73027302,58.2935906,96.50106812,163.9966952,6.201692757,45.73027302,58.2935906,0.177221221,0.151725114,2093.70014,0.784482008,7145,66.85
229,-2671,1609.145386,360.5631104,47.43708341,49.99338949,97.44104004,153.0697686,10.53933352,47.43708341,49.99338949,0.381295851,0.189048772,1862.603622,0.948867118,7145,54.77
263,-2726,2439.938721,827.6695557,45.14357307,58.36357805,97.8841629,163.2523901,6.242521301,45.14357307,58.36357805,0.1837584,0.148083469,2069.320311,0.773488785,7145,66.85
390,-2648,3499.844971,116.0385742,45.11442723,64.77153222,76.9103241,173.9921171,19.58393052,45.11442723,64.77153222,0.603383492,0.048358742,2295.035988,0.696516289,7145,65.05
71,-2681,498.3391418,565.5042725,45.76799702,67.33167027,78.78198242,179.2747491,12.56542305,45.76799702,67.33167027,0.367920798,0.088294232,2420.311007,0.679739517,7145,
335,-2746,3272.606445,1048.525513,44.92246114,61.87611315,97.55966187,168.8173465,18.46835993,44.92246114,61.87611315,0.595964218,0.04787787,2183.114167,0.726006513,7145,64.34
331,-2702,3095.520508,783.6473389,45.90546882,63.10174007,106.5825806,172.2950887,12.00339843,45.90546882,63.10174007,0.380435245,0.001817414,2275.074611,0.727483406,7145,71.29
166,-2738,3351.608398,998.8901367,48.04016396,60.97666772,104.8239517,171.8466076,16.80259125,48.04016396,60.97666772,0.542259691,0.121901675,2300.689707,0.787845019,7145,71.1
166,-2746,3278.052002,999.6781616,44.42482687,62.57417464,95.81815338,169.2847533,17.72149113,44.42482687,62.57417464,0.565604757,0.023081076,2183.28663,0.70995466,7145,71.1
229,-2671,1609.12793,309.0362244,48.39905537,51.26013812,94.19664001,156.5765522,9.992541222,48.39905537,51.26013812,0.370404105,0.125912386,1948.527497,0.944185036,7145,54.77
71,-2681,500.8848877,517.6846313,45.83906583,67.04811398,80.29760742,178.8910305,13.01401747,45.83906583,67.04811398,0.383390292,0.09345881,2413.860709,0.683674202,7145,
320,-2758,3143.453125,1067.217163,48.05463533,56.50298942,138.1674042,164.5069125,13.49120165,48.05463533,56.50298942,0.475084908,0.043274827,2132.537088,0.85047952,7145,59.27
331,-2702,3099.804199,735.7321167,46.41712106,63.09929873,105.0998611,173.0273392,11.96298531,46.41712106,63.09929873,0.378953963,0.015525356,2300.343089,0.735620237,7145,71.29
263,-2726,2441.09668,775.9096069,45.04727028,58.54552314,99.78384399,163.4146075,6.163865808,45.04727028,58.54552314,0.199399684,0.083621941,2071.343146,0.76944005,7145,66.85
335,-2746,3271.341553,944.265564,44.73012594,61.21634458,95.78999329,167.4292874,18.34362033,44.73012594,61.21634458,0.598925512,0.018100614,2150.588877,0.730689267,7145,64.34
166,-2738,3351.149658,897.0995483,47.85029874,60.60299232,101.1695709,170.9474131,15.96851063,47.85029874,60.60299232,0.51681213,0.130309105,2277.553583,0.789569903,7145,71.1
320,-2758,3136.310303,1011.8125,47.96690985,55.69803755,133.4603119,163.0630168,13.31260403,47.96690985,55.69803755,0.476870972,0.034937006,2098.319014,0.861195689,7145,59.27
71,-2681,494.0846863,454.3996582,45.90695081,66.85921765,81.25918579,178.6647694,12.87742619,45.90695081,66.85921765,0.37836109,0.107312869,2410.624795,0.686621119,7145,
331,-2702,3094.31665,681.8275757,46.86462464,63.20882006,103.3582458,173.8573048,12.09378884,46.86462464,63.20882006,0.382426724,0.019721537,2326.551699,0.741425399,7145,71.29
263,-2726,2435.043945,716.2518311,44.98783047,57.25953411,98.02542114,161.188692,6.097216082,44.98783047,57.25953411,0.203204706,0.082017594,2023.171699,0.785682789,7145,66.85
320,-2758,3135.681641,966.2346191,47.64956658,54.50169865,130.4041443,160.639379,13.11523847,47.64956658,54.50169865,0.480885906,0.015895307,2039.665143,0.874276725,7145,59.27
71,-2681,491.2277222,408.476532,46.1055144,66.31715956,82.20543671,178.0229694,13.02546547,46.1055144,66.31715956,0.381094345,0.132142359,2401.423022,0.69522752,7145,
335,-2746,3270.641113,897.84552,44.05210796,61.38622131,93.80225372,166.7431261,18.37832981,44.05210796,61.38622131,0.598529537,0.024537441,2123.867782,0.717622082,7145,64.34
331,-2702,3092.720459,637.6422119,46.77829787,62.17068652,103.5201645,171.9917146,11.63395247,46.77829787,62.17068652,0.373052755,0.036299695,2284.125485,0.752417264,7145,71.29
166,-2752,3348.876221,926.4379272,45.58400269,54.9066789,95.30246735,158.1902136,9.117096649,45.58400269,54.9066789,0.306374728,0.158034515,1965.746515,0.830208703,7145,71.1
263,-2726,2432.422363,667.0876465,44.61724886,56.17036716,96.23782349,158.8373021,6.363013802,44.61724886,56.17036716,0.224863584,0.038087152,1968.339155,0.79432005,7145,66.85
229,-2671,1593.669189,200.3686829,50.83642772,61.03608442,85.8237915,176.0943016,5.187215177,50.83642772,61.03608442,0.166654635,0.039245587,2436.977791,0.832891366,7145,54.77
71,-2681,501.7596741,346.9556274,47.14674258,66.97960302,83.25535583,180.6252665,13.03209204,47.14674258,66.97960302,0.374167023,0.153436708,2480.185378,0.703897014,7145,
335,-2746,3274.939453,830.968811,44.12983277,61.98185973,93.06645203,167.8613794,18.60399155,44.12983277,61.98185973,0.600172753,0.016148139,2148.259623,0.711979811,7145,64.34
320,-2758,3139.985596,900.546875,48.72228453,54.58867256,131.9042816,162.4113125,12.74161375,48.72228453,54.58867256,0.462136406,0.051448447,2088.911586,0.892534701,7145,59.27
331,-2702,3097.938965,573.0525513,47.28607422,62.30383212,100.4192657,172.9525371,11.23454333,47.28607422,62.30383212,0.358945155,0.032906144,2313.86438,0.758959322,7145,71.29
263,-2716,2351.720459,593.8695679,46.24710368,56.67551077,21.44222069,162.085671,9.884930463,46.24710368,56.67551077,0.306327628,0.216957926,2058.590022,0.815998004,7145,66.85
166,-2752,3353.090088,860.4294434,44.77797899,55.8587935,89.01209259,158.5593587,9.311560102,44.77797899,55.8587935,0.290374508,0.201765254,1964.472351,0.801628109,7145,71.1
71,-2681,497.5865173,296.8956909,47.67795057,66.36396357,82.59529877,180.340988,13.1111612,47.67795057,66.36396357,0.37092387,0.187499092,2485.076581,0.718431329,7145,
335,-2746,3276.308838,781.302063,44.19209687,62.88503707,92.02986908,169.4803183,18.55621574,44.19209687,62.88503707,0.59015963,0.006977125,2182.6385,0.702744229,7145,64.34
320,-2758,3141.484619,851.4101563,48.67990119,54.57190662,125.0997925,162.3196221,12.00684847,48.67990119,54.57190662,0.43936007,0.022324915,2086.453435,0.89203226,7145,59.27
331,-2702,3098.918701,524.6945801,47.93694897,62.60367159,99.46968079,174.4018383,11.5121461,47.93694897,62.60367159,0.362367308,0.074570487,2357.002673,0.765721047,7145,71.29
263,-2726,2438.20459,546.9845581,45.06957719,56.38788031,92.79380798,159.8652244,6.462598045,45.06957719,56.38788031,0.228976348,0.004803689,1995.993554,0.799277734,7145,66.85
166,-2752,3354.014404,812.0320435,45.19768305,56.22078588,89.16712952,159.7785965,9.99974471,45.19768305,56.22078588,0.31699973,0.2006633,1995.735423,0.803931897,7145,71.1
320,-2758,3147.013428,817.2276001,47.97761247,53.33206166,121.4519043,159.2480153,11.87078648,47.97761247,53.33206166,0.445158673,0.00134419,2009.633613,0.899601684,7145,59.27
263,-2726,2439.174805,509.7709961,44.14313021,54.80226572,90.09188843,155.8743211,6.158487987,44.14313021,54.80226572,0.224289733,0.021054004,1899.990902,0.80549827,7145,66.85
71,-2681,489.9520569,265.0238647,46.15620821,65.16158502,84.3647995,176.1341419,12.91835594,46.15620821,65.16158502,0.380534235,0.176599912,2362.172694,0.708334645,7145,
335,-2746,3282.695557,745.9177856,43.97769429,61.29163416,91.32470703,166.4768497,18.20931316,43.97769429,61.29163416,0.594156661,0.0223794,2117.013064,0.717515447,7145,64.34
331,-2702,3102.557861,490.3551636,46.92661473,60.5352916,98.2883606,169.4782113,11.13819187,46.92661473,60.5352916,0.363869092,0.071200236,2231.09337,0.775194329,7145,71.29
